,ORIGIN_AIRPORT,DESTINATION_AIRPORT,ARRIVAL_DELAY
3251,ONT,LAS,550
3252,ONT,MDW,105
3253,ONT,OAK,819
3254,ONT,PDX,123
3255,ONT,PHX,1264
3256,ONT,SEA,185
3257,ONT,SFO,726
3258,ONT,SJC,506
3259,ONT,SLC,138
3260,ONT,SMF,748
3261,ORD,ABE,268
3262,ORD,ABQ,237
3263,ORD,ACY,84
3264,ORD,ALB,367
3265,ORD,ALO,211
3266,ORD,ANC,288
3267,ORD,ASE,332
3268,ORD,ATL,2452
3269,ORD,ATW,550
3270,ORD,AUS,947
3271,ORD,AVL,318
3272,ORD,AVP,279
3273,ORD,AZO,350
3274,ORD,BDL,656
3275,ORD,BHM,476
3276,ORD,BIL,31
3277,ORD,BIS,114
3278,ORD,BMI,259
3279,ORD,BNA,1406
3280,ORD,BOI,339
3281,ORD,BOS,2469
3282,ORD,BTV,216
3283,ORD,BUF,715
3284,ORD,BWI,1004
3285,ORD,BZN,99
3286,ORD,CAE,313
3287,ORD,CAK,459
3288,ORD,CHA,107
3289,ORD,CHO,376
3290,ORD,CHS,426
3291,ORD,CID,1010
3292,ORD,CLE,1528
3293,ORD,CLT,1750
3294,ORD,CMH,1247
3295,ORD,CMI,493
3296,ORD,CMX,200
3297,ORD,COD,6
3298,ORD,COS,547
3299,ORD,COU,265
3300,ORD,CRW,222
3301,ORD,CVG,1573
3302,ORD,CWA,541
3303,ORD,DAY,927
3304,ORD,DBQ,271
3305,ORD,DCA,2209
3306,ORD,DEN,2854
3307,ORD,DFW,2949
3308,ORD,DLH,428
3309,ORD,DSM,1282
3310,ORD,DTW,1686
3311,ORD,EAU,244
3312,ORD,EGE,44
3313,ORD,ELM,278
3314,ORD,ELP,281
3315,ORD,ERI,252
3316,ORD,EVV,493
3317,ORD,EWR,1659
3318,ORD,FAI,53
3319,ORD,FAR,837
3320,ORD,FCA,67
3321,ORD,FLL,926
3322,ORD,FNT,536
3323,ORD,FSD,893
3324,ORD,FWA,712
3325,ORD,GRB,926
3326,ORD,GRR,1113
3327,ORD,GSO,181
3328,ORD,GSP,363
3329,ORD,GUC,12
3330,ORD,HDN,12
3331,ORD,HNL,212
3332,ORD,HPN,530
3333,ORD,HSV,241
3334,ORD,IAD,766
3335,ORD,IAH,1995
3336,ORD,ICT,993
3337,ORD,IND,993
3338,ORD,JAC,178
3339,ORD,JAN,218
3340,ORD,JAX,192
3341,ORD,JFK,658
3342,ORD,LAN,308
3343,ORD,LAS,1957
3344,ORD,LAX,3515
3345,ORD,LBE,68
3346,ORD,LEX,686
3347,ORD,LGA,3640
3348,ORD,LIT,835
3349,ORD,LNK,508
3350,ORD,LSE,344
3351,ORD,MBS,412
3352,ORD,MCI,966
3353,ORD,MCO,1926
3354,ORD,MDT,605
3355,ORD,MEM,926
3356,ORD,MHK,208
3357,ORD,MHT,227
3358,ORD,MIA,1593
3359,ORD,MKE,1883
3360,ORD,MKG,210
3361,ORD,MLI,546
3362,ORD,MOB,126
3363,ORD,MQT,113
3364,ORD,MSN,1075
3365,ORD,MSP,3045
3366,ORD,MSY,608
3367,ORD,MTJ,62
3368,ORD,MYR,154
3369,ORD,OAK,148
3370,ORD,OGG,63
3371,ORD,OKC,794
3372,ORD,OMA,793
3373,ORD,ORF,387
3374,ORD,PAH,236
3375,ORD,PBI,195
3376,ORD,PDX,865
3377,ORD,PHL,1734
3378,ORD,PHX,1674
3379,ORD,PIA,686
3380,ORD,PIT,737
3381,ORD,PNS,81
3382,ORD,PSP,123
3383,ORD,PVD,244
3384,ORD,PWM,177
3385,ORD,RAP,215
3386,ORD,RDU,789
3387,ORD,RIC,826
3388,ORD,RNO,164
3389,ORD,ROA,351
3390,ORD,ROC,500
3391,ORD,RST,403
3392,ORD,RSW,721
3393,ORD,SAN,1090
3394,ORD,SAT,542
3395,ORD,SAV,381
3396,ORD,SBN,513
3397,ORD,SCE,355
3398,ORD,SDF,356
3399,ORD,SEA,1473
3400,ORD,SFO,3217
3401,ORD,SGF,777
3402,ORD,SJC,236
3403,ORD,SJU,372
3404,ORD,SLC,1148
3405,ORD,SMF,275
3406,ORD,SNA,765
3407,ORD,SPI,386
3408,ORD,SRQ,102
3409,ORD,STC,48
3410,ORD,STL,996
3411,ORD,STT,20
3412,ORD,SUX,193
3413,ORD,SYR,607
3414,ORD,TOL,243
3415,ORD,TPA,1054
3416,ORD,TTN,105
3417,ORD,TUL,777
3418,ORD,TUS,234
3419,ORD,TVC,559
3420,ORD,TYS,897
3421,ORD,XNA,1114
3422,ORF,ATL,551
3423,ORF,BWI,428
3424,ORF,CLT,170
3425,ORF,DFW,194
3426,ORF,DTW,179
3427,ORF,EWR,235
3428,ORF,IAD,22
3429,ORF,IAH,148
3430,ORF,JFK,41
3431,ORF,LGA,183
3432,ORF,MCO,117
3433,ORF,MDW,179
3434,ORF,MIA,73
3435,ORF,MSP,46
3436,ORF,ORD,371
3437,ORF,TPA,6
3438,ORH,FLL,109
3439,ORH,MCO,83
3440,OTH,DEN,11
3441,OTH,SFO,104
3442,OTZ,ANC,134
3443,OTZ,OME,162
3444,PAH,ORD,195
3445,PBG,FLL,101
3446,PBG,MYR,29
3447,PBI,ACY,61
3448,PBI,ATL,1154
3449,PBI,BDL,194
3450,PBI,BOS,822
3451,PBI,BWI,411
3452,PBI,CLT,553
3453,PBI,DCA,391
3454,PBI,DEN,34
3455,PBI,DFW,231
3456,PBI,DTW,146
3457,PBI,EWR,999
3458,PBI,HPN,471
3459,PBI,IAD,37
3460,PBI,IAH,149
3461,PBI,ISP,309
3462,PBI,JFK,825
3463,PBI,LAX,24
3464,PBI,LGA,1301
3465,PBI,MDW,1
3466,PBI,ORD,199
3467,PBI,PHL,484
3468,PBI,PIT,3
3469,PBI,PVD,7
3470,PBI,TTN,37
3471,PDX,ABQ,82
3472,PDX,ANC,244
3473,PDX,ATL,295
3474,PDX,AUS,29
3475,PDX,BOI,33
3476,PDX,BOS,141
3477,PDX,BUR,228
3478,PDX,BWI,30
3479,PDX,BZN,5
3480,PDX,CLT,80
3481,PDX,DAL,112
3482,PDX,DCA,75
3483,PDX,DEN,1140
3484,PDX,DFW,641
3485,PDX,DTW,63
3486,PDX,EWR,58
3487,PDX,FAT,21
3488,PDX,HNL,251
3489,PDX,HOU,34
3490,PDX,IAD,37
3491,PDX,IAH,258
3492,PDX,JFK,280
3493,PDX,KOA,29
3494,PDX,LAS,896
3495,PDX,LAX,1151
3496,PDX,LGB,223
3497,PDX,LIH,21
3498,PDX,MCI,59
3499,PDX,MDW,212
3500,PDX,MSP,337
3501,PDX,OAK,735
3502,PDX,OGG,142
3503,PDX,ONT,192
3504,PDX,ORD,752
3505,PDX,PHL,36
3506,PDX,PHX,977
3507,PDX,PSP,100
3508,PDX,SAN,551
3509,PDX,SBA,99
3510,PDX,SEA,686
3511,PDX,SFO,1274
3512,PDX,SJC,742
3513,PDX,SLC,701
3514,PDX,SMF,625
3515,PDX,SNA,349
3516,PDX,STL,15
3517,PDX,TUS,68
3518,PHF,ATL,483
3519,PHF,DEN,1
3520,PHL,ATL,2191
3521,PHL,AUS,98
3522,PHL,BDL,2
3523,PHL,BNA,209
3524,PHL,BOS,1970
3525,PHL,BWI,5
3526,PHL,CLE,33
3527,PHL,CLT,1174
3528,PHL,DAL,13
3529,PHL,DCA,46
3530,PHL,DEN,721
3531,PHL,DFW,1281
3532,PHL,DTW,642
3533,PHL,FLL,731
3534,PHL,IAH,845
3535,PHL,IND,136
3536,PHL,JAX,128
3537,PHL,LAS,805
3538,PHL,LAX,724
3539,PHL,LGA,77
3540,PHL,MCO,1909
3541,PHL,MDW,627
3542,PHL,MIA,1220
3543,PHL,MSP,828
3544,PHL,MSY,114
3545,PHL,MYR,99
3546,PHL,ORD,1749
3547,PHL,PBI,468
3548,PHL,PDX,56
3549,PHL,PHX,912
3550,PHL,PIT,334
3551,PHL,PVD,77
3552,PHL,RDU,337
3553,PHL,RIC,3
3554,PHL,RSW,390
3555,PHL,SAN,251
3556,PHL,SAT,79
3557,PHL,SEA,332
3558,PHL,SFO,698
3559,PHL,SJU,514
3560,PHL,SLC,236
3561,PHL,SMF,29
3562,PHL,STL,206
3563,PHL,STT,104
3564,PHL,TPA,871
3565,PHX,ABQ,1080
3566,PHX,ANC,132
3567,PHX,ATL,1181
3568,PHX,AUS,713
3569,PHX,BFL,357
3570,PHX,BNA,375
3571,PHX,BOI,413
3572,PHX,BOS,588
3573,PHX,BUF,163
3574,PHX,BUR,764
3575,PHX,BWI,624
3576,PHX,CLE,334
3577,PHX,CLT,1254
3578,PHX,CMH,409
3579,PHX,CVG,33
3580,PHX,DAL,714
3581,PHX,DCA,450
3582,PHX,DEN,2849
3583,PHX,DFW,1628
3584,PHX,DRO,186
3585,PHX,DSM,57
3586,PHX,DTW,962
3587,PHX,ELP,682
3588,PHX,EWR,695
3589,PHX,FAT,179
3590,PHX,FLG,605
3591,PHX,FLL,293
3592,PHX,GEG,267
3593,PHX,GJT,373
3594,PHX,HNL,577
3595,PHX,HOU,687
3596,PHX,IAD,31
3597,PHX,IAH,1133
3598,PHX,IND,534
3599,PHX,JFK,921
3600,PHX,KOA,141
3601,PHX,LAS,2195
3602,PHX,LAX,3443
3603,PHX,LIH,162
3604,PHX,LIT,139
3605,PHX,MCI,832
3606,PHX,MCO,594
3607,PHX,MDW,857
3608,PHX,MIA,289
3609,PHX,MKE,551
3610,PHX,MRY,274
3611,PHX,MSP,1342
3612,PHX,MSY,166
3613,PHX,MTJ,19
3614,PHX,OAK,975
3615,PHX,OGG,252
3616,PHX,OKC,365
3617,PHX,OMA,456
3618,PHX,ONT,1442
3619,PHX,ORD,1686
3620,PHX,PDX,1113
3621,PHX,PHL,965
3622,PHX,PIT,320
3623,PHX,PSP,751
3624,PHX,RDU,111
3625,PHX,RNO,624
3626,PHX,SAN,2131
3627,PHX,SAT,675
3628,PHX,SBA,353
3629,PHX,SBP,265
3630,PHX,SDF,122
3631,PHX,SEA,2032
3632,PHX,SFO,1921
3633,PHX,SJC,1200
3634,PHX,SLC,1792
3635,PHX,SMF,1290
3636,PHX,SNA,1481
3637,PHX,STL,790
3638,PHX,TPA,450
3639,PHX,TUL,316
3640,PHX,TUS,470
3641,PHX,YUM,677
3642,PIA,ATL,378
3643,PIA,DEN,3
3644,PIA,DFW,318
3645,PIA,DTW,113
3646,PIA,IAH,83
3647,PIA,MSP,14
3648,PIA,ORD,750
3649,PIB,DFW,118
3650,PIB,MEI,89
3651,PIH,SLC,214
3652,PIT,ATL,753
3653,PIT,BNA,43
3654,PIT,BOS,362
3655,PIT,BWI,277
3656,PIT,CLT,661
3657,PIT,CVG,5
3658,PIT,DAL,11
3659,PIT,DCA,1
3660,PIT,DEN,287
3661,PIT,DFW,369
3662,PIT,DTW,118
3663,PIT,EWR,124
3664,PIT,FLL,172
3665,PIT,HOU,103
3666,PIT,IAD,68
3667,PIT,IAH,301
3668,PIT,JFK,102
3669,PIT,LAS,138
3670,PIT,LAX,67
3671,PIT,LGA,114
3672,PIT,MCO,394
3673,PIT,MDW,525
3674,PIT,MSP,154
3675,PIT,ORD,626
3676,PIT,PBI,1
3677,PIT,PHL,370
3678,PIT,PHX,274
3679,PIT,RSW,102
3680,PIT,SFO,62
3681,PIT,TPA,208
3682,PLN,DTW,238
3683,PNS,ATL,495
3684,PNS,BNA,226
3685,PNS,DCA,1
3686,PNS,DFW,436
3687,PNS,HOU,85
3688,PNS,IAH,477
3689,PNS,MDW,7
3690,PNS,MIA,202
3691,PNS,ORD,91
3692,PPG,HNL,67
3693,PSC,DEN,289
3694,PSC,MSP,66
3695,PSC,SEA,94
3696,PSC,SFO,73
3697,PSC,SLC,194
3698,PSE,JFK,100
3699,PSE,MCO,82
3700,PSG,JNU,124
3701,PSG,WRG,132
3702,PSP,DEN,368
3703,PSP,DFW,231
3704,PSP,IAH,137
3705,PSP,JFK,11
3706,PSP,LAX,336
3707,PSP,MSP,57
3708,PSP,ORD,140
3709,PSP,PDX,79
3710,PSP,PHX,753
3711,PSP,SEA,262
3712,PSP,SFO,762
3713,PSP,SLC,172
3714,PUB,DEN,87
3715,PVD,ATL,233
3716,PVD,BWI,782
3717,PVD,CLT,342
3718,PVD,DCA,19
3719,PVD,DTW,202
3720,PVD,EWR,157
3721,PVD,FLL,240
3722,PVD,IAD,22
3723,PVD,MCO,590
3724,PVD,MDW,251
3725,PVD,ORD,215
3726,PVD,PBI,4
3727,PVD,PHL,71
3728,PVD,RSW,7
3729,PVD,TPA,162
3730,PWM,ATL,117
3731,PWM,BWI,313
3732,PWM,CLT,110
3733,PWM,DCA,14
3734,PWM,DTW,152
3735,PWM,EWR,315
3736,PWM,JFK,308
3737,PWM,LGA,17
3738,PWM,MDW,3
3739,PWM,ORD,115
3740,RAP,ATL,5
3741,RAP,DEN,194
3742,RAP,DFW,225
3743,RAP,IAH,10
3744,RAP,MSP,424
3745,RAP,ORD,154
3746,RAP,SLC,103
3747,RDD,SFO,174
3748,RDM,DEN,169
3749,RDM,LAX,90
3750,RDM,SFO,226
3751,RDM,SLC,79
3752,RDU,ATL,1396
3753,RDU,BDL,78
3754,RDU,BNA,308
3755,RDU,BOS,527
3756,RDU,BWI,759
3757,RDU,CLE,163
3758,RDU,CLT,817
3759,RDU,CVG,2
3760,RDU,DAL,17
3761,RDU,DCA,16
3762,RDU,DEN,307
3763,RDU,DFW,505
3764,RDU,DTW,252
3765,RDU,EWR,359
3766,RDU,FLL,184
3767,RDU,HOU,172
3768,RDU,IAD,149
3769,RDU,IAH,188
3770,RDU,IND,1
3771,RDU,JFK,620
3772,RDU,LAS,72
3773,RDU,LAX,294
3774,RDU,LGA,806
3775,RDU,MCO,301
3776,RDU,MDW,300
3777,RDU,MIA,393
3778,RDU,MSP,132
3779,RDU,ORD,720
3780,RDU,PHF,1
3781,RDU,PHL,262
3782,RDU,PHX,90
3783,RDU,SEA,34
3784,RDU,SFO,142
3785,RDU,STL,118
3786,RDU,TPA,296
3787,RDU,TTN,101
3788,RHI,IMT,62
3789,RHI,MSP,398
3790,RIC,ATL,954
3791,RIC,BOS,701
3792,RIC,CAE,1
3793,RIC,CLT,463
3794,RIC,DFW,264
3795,RIC,DTW,270
3796,RIC,EWR,365
3797,RIC,FLL,111
3798,RIC,IAD,5
3799,RIC,IAH,223
3800,RIC,LGA,634
3801,RIC,MCO,165
3802,RIC,MIA,14
3803,RIC,MSP,158
3804,RIC,ORD,765
3805,RKS,DEN,147
3806,RKS,GCC,3
3807,RKS,SLC,3
3808,RNO,DEN,394
3809,RNO,DFW,276
3810,RNO,IAH,5
3811,RNO,JFK,65
3812,RNO,LAS,1168
3813,RNO,LAX,993
3814,RNO,MDW,93
3815,RNO,MSP,10
3816,RNO,ORD,133
3817,RNO,PHX,564
3818,RNO,SAN,241
3819,RNO,SFO,585
3820,RNO,SLC,253
3821,ROA,ATL,510
3822,ROA,IAD,2
3823,ROA,ORD,277
3824,ROC,ATL,201
3825,ROC,BWI,246
3826,ROC,CLT,100
3827,ROC,DTW,58
3828,ROC,EWR,241
3829,ROC,IAD,55
3830,ROC,JFK,268
3831,ROC,LGA,67
3832,ROC,MCO,78
3833,ROC,MDW,158
3834,ROC,MSP,30
3835,ROC,ORD,551
3836,ROC,TPA,71
3837,ROW,DFW,333
3838,RST,ATL,91
3839,RST,CLE,1
3840,RST,DTW,3
3841,RST,MSP,197
3842,RST,ORD,367
3843,RSW,ACY,218
3844,RSW,ALB,3
3845,RSW,ATL,927
3846,RSW,BDL,154
3847,RSW,BNA,40
3848,RSW,BOS,753
3849,RSW,BUF,14
3850,RSW,BWI,447
3851,RSW,CAK,64
3852,RSW,CLE,263
3853,RSW,CLT,582
3854,RSW,CMH,139
3855,RSW,CVG,116
3856,RSW,DCA,313
3857,RSW,DEN,137
3858,RSW,DFW,404
3859,RSW,DTW,555
3860,RSW,EWR,422
3861,RSW,FNT,20
3862,RSW,GRR,42
3863,RSW,HOU,4
3864,RSW,HPN,115
3865,RSW,IAD,50
3866,RSW,IAH,114
3867,RSW,IND,244
3868,RSW,ISP,5
3869,RSW,JFK,480
3870,RSW,LBE,26
3871,RSW,LGA,363
3872,RSW,MCI,11
3873,RSW,MDW,353
3874,RSW,MKE,155
3875,RSW,MSP,312
3876,RSW,ORD,733
3877,RSW,PHL,360
3878,RSW,PIT,131
3879,RSW,PVD,15
3880,RSW,STL,177
3881,RSW,TTN,66
3882,SAF,DEN,100
3883,SAF,DFW,352
3884,SAF,LAX,112
3885,SAN,ABQ,262
3886,SAN,ATL,438
3887,SAN,AUS,243
3888,SAN,BNA,136
3889,SAN,BOI,100
3890,SAN,BOS,309
3891,SAN,BWI,225
3892,SAN,CLT,297
3893,SAN,DAL,276
3894,SAN,DEN,1371
3895,SAN,DFW,956
3896,SAN,DTW,206
3897,SAN,EWR,269
3898,SAN,FAT,53
3899,SAN,HNL,344
3900,SAN,HOU,294
3901,SAN,IAD,327
3902,SAN,IAH,607
3903,SAN,JFK,536
3904,SAN,KOA,25
3905,SAN,LAS,1764
3906,SAN,LAX,1866
3907,SAN,LIH,49
3908,SAN,MCI,215
3909,SAN,MCO,244
3910,SAN,MDW,378
3911,SAN,MIA,139
3912,SAN,MKE,6
3913,SAN,MSP,240
3914,SAN,MSY,141
3915,SAN,OAK,1357
3916,SAN,OGG,122
3917,SAN,ORD,836
3918,SAN,PDX,472
3919,SAN,PHL,235
3920,SAN,PHX,2085
3921,SAN,RNO,270
3922,SAN,SAT,271
3923,SAN,SEA,978
3924,SAN,SFO,2650
3925,SAN,SJC,1313
3926,SAN,SLC,570
3927,SAN,SMF,1089
3928,SAN,STL,60
3929,SAN,TUS,441
3930,SAT,ATL,778
3931,SAT,BNA,152
3932,SAT,BWI,277
3933,SAT,CLT,149
3934,SAT,DAL,1193
3935,SAT,DEN,525
3936,SAT,DFW,1194
3937,SAT,DTW,188
3938,SAT,ELP,267
3939,SAT,EWR,91
3940,SAT,HOU,489
3941,SAT,IAD,1
3942,SAT,IAH,758
3943,SAT,JFK,51
3944,SAT,LAS,330
3945,SAT,LAX,611
3946,SAT,MCO,182
3947,SAT,MDW,264
3948,SAT,MIA,89
3949,SAT,MSP,51
3950,SAT,MSY,42
3951,SAT,ORD,362
3952,SAT,PHL,73
3953,SAT,PHX,533
3954,SAT,SAN,197
3955,SAT,SEA,79
3956,SAT,SFO,146
3957,SAT,SLC,76
3958,SAT,STL,199
3959,SAT,TPA,141
3960,SAV,ATL,840
3961,SAV,BOS,90
3962,SAV,DFW,318
3963,SAV,DTW,94
3964,SAV,EWR,300
3965,SAV,IAD,35
3966,SAV,IAH,152
3967,SAV,JFK,251
3968,SAV,LGA,176
3969,SAV,ORD,342
3970,SBA,DEN,183
3971,SBA,LAX,552
3972,SBA,PDX,107
3973,SBA,PHX,281
3974,SBA,SEA,121
3975,SBA,SFO,732
3976,SBN,ATL,425
3977,SBN,COS,1
3978,SBN,DTW,454
3979,SBN,EWR,79
3980,SBN,MSP,218
3981,SBN,ORD,485
3982,SBP,LAX,629
3983,SBP,PHX,136
3984,SBP,SFO,322
3985,SCC,ANC,37
3986,SCC,BRW,258
3987,SCE,ATL,16
3988,SCE,DTW,40
3989,SCE,ORD,224
3990,SDF,ATL,676
3991,SDF,BWI,419
3992,SDF,CLT,2
3993,SDF,DCA,1
3994,SDF,DEN,162
3995,SDF,DFW,123
3996,SDF,DTW,33
3997,SDF,EWR,281
3998,SDF,IAD,4
3999,SDF,IAH,188
4000,SDF,LAS,116
4001,SDF,LGA,93
4002,SDF,MCO,79
4003,SDF,MDW,429
4004,SDF,MSP,54
4005,SDF,ORD,494
4006,SDF,PHX,54
4007,SDF,TPA,64
4008,SEA,ABQ,73
4009,SEA,ANC,2769
4010,SEA,ATL,889
4011,SEA,AUS,225
4012,SEA,BIL,3
4013,SEA,BLI,134
4014,SEA,BNA,77
4015,SEA,BOI,323
4016,SEA,BOS,638
4017,SEA,BUR,432
4018,SEA,BWI,200
4019,SEA,BZN,30
4020,SEA,CHS,4
4021,SEA,CLE,52
4022,SEA,CLT,388
4023,SEA,COS,175
4024,SEA,CVG,39
4025,SEA,DAL,198
4026,SEA,DCA,183
4027,SEA,DEN,2114
4028,SEA,DFW,1492
4029,SEA,DTW,699
4030,SEA,EWR,458
4031,SEA,FAI,483
4032,SEA,FAT,377
4033,SEA,FLL,133
4034,SEA,GEG,1332
4035,SEA,HDN,20
4036,SEA,HNL,704
4037,SEA,HOU,76
4038,SEA,IAD,297
4039,SEA,IAH,762
4040,SEA,JAC,10
4041,SEA,JFK,829
4042,SEA,JNU,561
4043,SEA,KOA,196
4044,SEA,KTN,583
4045,SEA,LAS,2078
4046,SEA,LAX,3243
4047,SEA,LGB,332
4048,SEA,LIH,136
4049,SEA,MCI,200
4050,SEA,MCO,136
4051,SEA,MDW,359
4052,SEA,MIA,160
4053,SEA,MKE,159
4054,SEA,MSO,8
4055,SEA,MSP,978
4056,SEA,MSY,118
4057,SEA,OAK,1472
4058,SEA,OGG,502
4059,SEA,OKC,17
4060,SEA,OMA,133
4061,SEA,ONT,247
4062,SEA,ORD,1372
4063,SEA,PDX,741
4064,SEA,PHL,363
4065,SEA,PHX,2275
4066,SEA,PSC,77
4067,SEA,PSP,289
4068,SEA,RDU,11
4069,SEA,SAN,1283
4070,SEA,SAT,140
4071,SEA,SBA,143
4072,SEA,SFO,2630
4073,SEA,SIT,100
4074,SEA,SJC,1669
4075,SEA,SLC,1286
4076,SEA,SMF,1559
4077,SEA,SNA,926
4078,SEA,STL,188
4079,SEA,TPA,121
4080,SEA,TUS,136
4081,SFO,ABQ,174
4082,SFO,ACV,540
4083,SFO,ANC,75
4084,SFO,ASE,113
4085,SFO,ATL,874
4086,SFO,AUS,771
4087,SFO,BFL,196
4088,SFO,BOI,637
4089,SFO,BOS,1340
4090,SFO,BUR,527
4091,SFO,BWI,133
4092,SFO,BZN,98
4093,SFO,CEC,61
4094,SFO,CLE,151
4095,SFO,CLT,624
4096,SFO,COS,2
4097,SFO,CVG,76
4098,SFO,DAL,620
4099,SFO,DCA,231
4100,SFO,DEN,1995
4101,SFO,DFW,1788
4102,SFO,DTW,409
4103,SFO,EUG,747
4104,SFO,EWR,1766
4105,SFO,FAT,349
4106,SFO,FLL,631
4107,SFO,HDN,5
4108,SFO,HNL,1029
4109,SFO,IAD,1099
4110,SFO,IAH,1629
4111,SFO,IND,91
4112,SFO,JAC,86
4113,SFO,JFK,2701
4114,SFO,KOA,262
4115,SFO,LAS,2978
4116,SFO,LAX,6431
4117,SFO,LGB,339
4118,SFO,LIH,137
4119,SFO,MCI,289
4120,SFO,MCO,324
4121,SFO,MDW,235
4122,SFO,MFR,507
4123,SFO,MIA,399
4124,SFO,MKE,117
4125,SFO,MMH,51
4126,SFO,MRY,233
4127,SFO,MSN,2
4128,SFO,MSO,25
4129,SFO,MSP,754
4130,SFO,MSY,66
4131,SFO,MTJ,16
4132,SFO,OGG,644
4133,SFO,OKC,196
4134,SFO,ONT,765
4135,SFO,ORD,2842
4136,SFO,OTH,121
4137,SFO,PDX,1429
4138,SFO,PHL,669
4139,SFO,PHX,1676
4140,SFO,PIT,82
4141,SFO,PSC,134
4142,SFO,PSP,860
4143,SFO,RDD,283
4144,SFO,RDM,299
4145,SFO,RDU,166
4146,SFO,RNO,645
4147,SFO,SAN,2426
4148,SFO,SAT,155
4149,SFO,SBA,674
4150,SFO,SBP,331
4151,SFO,SEA,2663
4152,SFO,SLC,1296
4153,SFO,SMF,600
4154,SFO,SMX,118
4155,SFO,SNA,1503
4156,SFO,STL,425
4157,SFO,SUN,74
4158,SFO,TUS,356
4159,SFO,XNA,11
4160,SGF,ATL,503
4161,SGF,CLT,85
4162,SGF,DEN,219
4163,SGF,DFW,839
4164,SGF,ORD,796
4165,SGU,DEN,221
4166,SGU,SLC,326
4167,SHV,ATL,746
4168,SHV,DEN,139
4169,SHV,DFW,951
4170,SHV,IAH,505
4171,SIT,JNU,224
4172,SIT,KTN,138
4173,SIT,SEA,98
4174,SJC,ATL,102
4175,SJC,AUS,257
4176,SJC,BOS,107
4177,SJC,BUR,726
4178,SJC,DAL,150
4179,SJC,DEN,651
4180,SJC,DFW,431
4181,SJC,HNL,273
4182,SJC,IAH,140
4183,SJC,JFK,137
4184,SJC,KOA,60
4185,SJC,LAS,1155
4186,SJC,LAX,3457
4187,SJC,LIH,54
4188,SJC,MDW,130
4189,SJC,MSP,120
4190,SJC,OGG,276
4191,SJC,ONT,529
4192,SJC,ORD,226
4193,SJC,PDX,666
4194,SJC,PHX,1085
4195,SJC,SAN,1413
4196,SJC,SEA,1463
4197,SJC,SLC,387
4198,SJC,SNA,1062
4199,SJT,DFW,503
4200,SJU,ATL,264
4201,SJU,BDL,249
4202,SJU,BOS,464
4203,SJU,BWI,163
4204,SJU,CLE,20
4205,SJU,CLT,255
4206,SJU,DCA,153
4207,SJU,DFW,101
4208,SJU,DTW,9
4209,SJU,EWR,594
4210,SJU,FLL,878
4211,SJU,HOU,10
4212,SJU,IAD,60
4213,SJU,IAH,170
4214,SJU,JFK,1353
4215,SJU,MCO,1069
4216,SJU,MIA,749
4217,SJU,MSP,13
4218,SJU,ORD,397
4219,SJU,PHL,440
4220,SJU,STT,141
4221,SJU,STX,105
4222,SJU,TPA,349
4223,SLC,ABQ,280
4224,SLC,ANC,50
4225,SLC,ATL,739
4226,SLC,AUS,214
4227,SLC,BIL,300
4228,SLC,BNA,111
4229,SLC,BOI,467
4230,SLC,BOS,154
4231,SLC,BTM,158
4232,SLC,BUR,193
4233,SLC,BWI,270
4234,SLC,BZN,311
4235,SLC,CDC,337
4236,SLC,CLT,179
4237,SLC,CNY,27
4238,SLC,COD,106
4239,SLC,COS,130
4240,SLC,CPR,132
4241,SLC,CVG,125
4242,SLC,DAL,21
4243,SLC,DCA,231
4244,SLC,DEN,2295
4245,SLC,DFW,1067
4246,SLC,DSM,27
4247,SLC,DTW,339
4248,SLC,EKO,160
4249,SLC,EUG,106
4250,SLC,EWR,86
4251,SLC,FAR,100
4252,SLC,FAT,313
4253,SLC,FCA,205
4254,SLC,GCC,74
4255,SLC,GEG,311
4256,SLC,GJT,162
4257,SLC,GTF,239
4258,SLC,HLN,156
4259,SLC,HNL,87
4260,SLC,IAH,810
4261,SLC,IDA,311
4262,SLC,IND,24
4263,SLC,JAC,249
4264,SLC,JFK,685
4265,SLC,LAS,1258
4266,SLC,LAX,2357
4267,SLC,LGB,670
4268,SLC,LWS,110
4269,SLC,MCI,180
4270,SLC,MCO,437
4271,SLC,MDW,243
4272,SLC,MEM,19
4273,SLC,MFR,120
4274,SLC,MIA,38
4275,SLC,MSN,48
4276,SLC,MSO,290
4277,SLC,MSP,512
4278,SLC,MSY,104
4279,SLC,OAK,679
4280,SLC,OKC,226
4281,SLC,OMA,181
4282,SLC,ONT,267
4283,SLC,ORD,1025
4284,SLC,PDX,726
4285,SLC,PHL,181
4286,SLC,PHX,1766
4287,SLC,PIH,217
4288,SLC,PSC,218
4289,SLC,PSP,181
4290,SLC,RAP,102
4291,SLC,RDM,89
4292,SLC,RKS,4
4293,SLC,RNO,252
4294,SLC,SAN,666
4295,SLC,SAT,182
4296,SLC,SEA,1310
4297,SLC,SFO,1181
4298,SLC,SGU,593
4299,SLC,SJC,404
4300,SLC,SMF,423
4301,SLC,SNA,377
4302,SLC,STL,142
4303,SLC,SUN,154
4304,SLC,TPA,1
4305,SLC,TUL,97
4306,SLC,TUS,239
4307,SLC,TWF,337
4308,SLC,VEL,19
4309,SLC,WYS,119
4310,SMF,ATL,196
4311,SMF,BOS,30
4312,SMF,BUR,751
4313,SMF,CLT,88
4314,SMF,DAL,38
4315,SMF,DEN,789
4316,SMF,DFW,454
